Emotion: anxiety, Statement: eight hundred eight, Gender: male, Situation: conversation, Color: (73, 205, 46)
Emotion: disgust, Statement: october twelfth, Gender: female, Situation: conversation, Color: (142, 173, 51)
Emotion: disgust, Statement: one thousand five, Gender: female, Situation: conversation, Color: (142, 173, 51)
Emotion: disgust, Statement: six hundred twelve, Gender: female, Situation: conversation, Color: (142, 173, 51)
Emotion: disgust, Statement: three hundred eight, Gender: female, Situation: conversation, Color: (142, 173, 51)
Emotion: disgust, Statement: three hundred eight, Gender: female, Situation: conversation, Color: (142, 173, 51)
Emotion: disgust, Statement: three hundred eight, Gender: female, Situation: conversation, Color: (142, 173, 51)
Emotion: disgust, Statement: two hundred three, Gender: female, Situation: conversation, Color: (142, 173, 51)
Emotion: disgust, Statement: two hundred three, Gender: female, Situation: conversation, Color: (142, 173, 51)
Emotion: disgust, Statement: two hundred twelve, Gender: female, Situation: conversation, Color: (142, 173, 51)
Emotion: disgust, Statement: july seventeenth, Gender: female, Situation: conversation, Color: (142, 173, 51)
Emotion: disgust, Statement: july seventeenth, Gender: female, Situation: conversation, Color: (142, 173, 51)
Emotion: dominant, Statement: seven hundred, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: seven hundred, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: july fourteenth, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: july fourteenth, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: nine hundred four, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: nine hundred four, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: may eleventh, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: may eleventh, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: one thousand eight, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: one thousand eight, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: august fifteenth, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: august fifteenth, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: december fourth, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: december fourth, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: eight hundred five, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: eight hundred five, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: eight thousand five, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: eight thousand five, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: five hundred ten, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: five hundred ten, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: five thousand ten, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: five thousand ten, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: five thousand ten, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: four hundred six, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: four hundred six, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: four thousand six, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: four thousand six, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: june twentieth, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: june twentieth, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: march thirtieth, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: march thirtieth, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: nine thousand four, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: nine thousand four, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: november twelfth, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: november twelfth, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: one hundred eight, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: one hundred eight, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: september eighth, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: september eighth, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: six hundred two, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: six hundred two, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: six thousand two, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: six thousand two, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: ten thousand ten, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: ten thousand ten, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: ten thousand ten, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: three hundred nine, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: three hundred nine, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: three thousand nine, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: three thousand nine, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: two hundred four, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: two hundred four, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: two thousand five, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: two thousand five, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: two thousand five, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: two thousand ten, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: two thousand ten, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: two thousand ten, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: two thousand ten, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: eighteen hundred, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: eighteen hundred, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: may twenty-sixth, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: may twenty-sixth, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: seventy-two, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: dominant, Statement: seventy-two, Gender: female, Situation: conversation, Color: (212, 172, 188)
Emotion: despair, Statement: december fourth, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: december fourth, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: four thousand six, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: four thousand six, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: eight hundred six, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: eight hundred six, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: five hundred twelve, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: five hundred twelve, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: march eleventh, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: march eleventh, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: nineteen hundred, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: nineteen hundred, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: ten thousand eight, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: ten thousand eight, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: three thousand six, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: three thousand six, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: november ninth, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: november ninth, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: five hundred, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: seventy-one, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: despair, Statement: seventy-one, Gender: female, Situation: conversation, Color: (79, 108, 36)
Emotion: elation, Statement: nineteen hundred, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: nineteen hundred, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: december ninth, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: december ninth, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: eight hundred ten, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: eight hundred ten, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: five hundred two, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: five hundred two, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: four thousand ten, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: four thousand ten, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: march seventeenth, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: march seventeenth, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: november sixth, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: november sixth, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: ten thousand five, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: ten thousand five, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: three thousand ten, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: three thousand ten, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: seventy-one, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: elation, Statement: seventy-one, Gender: female, Situation: conversation, Color: (173, 189, 225)
Emotion: hot anger, Statement: three hundred nine, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: december tenth, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: december tenth, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: eight hundred twelve, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: eight hundred twelve, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: five thousand five, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: five thousand five, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: four thousand twelve, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: four thousand twelve, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: november third, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: one hundred five, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: ten thousand nine, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: ten thousand nine, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: three thousand twelve, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: three thousand twelve, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: april thirteenth, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: eighteen hundred, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: eighteen hundred, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: four hundred nine, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: four hundred nine, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: june eleventh, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: june eleventh, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: may twentieth, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: may twentieth, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: nine hundred twelve, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: nine hundred twelve, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: nine hundred twelve, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: one thousand one, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: march thirty-first, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: march thirty-first, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: seventy-three, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: hot anger, Statement: seventy-three, Gender: female, Situation: conversation, Color: (160, 204, 63)
Emotion: happy, Statement: three hundred nine, Gender: female, Situation: conversation, Color: unknown
Emotion: happy, Statement: one thousand one, Gender: female, Situation: conversation, Color: unknown
Emotion: happy, Statement: september first, Gender: female, Situation: conversation, Color: unknown
Emotion: happy, Statement: six thousand five, Gender: female, Situation: conversation, Color: unknown
Emotion: happy, Statement: six thousand five, Gender: female, Situation: conversation, Color: unknown
Emotion: happy, Statement: two thousand eight, Gender: female, Situation: conversation, Color: unknown
Emotion: interest, Statement: august fifteenth, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: august fifteenth, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: four hundred six, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: four hundred six, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: two thousand five, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: two thousand five, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: fifteen hundred, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: fifteen hundred, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: nine thousand eight, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: nine thousand eight, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: one thousand ten, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: one thousand ten, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: september ninth, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: september ninth, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: six thousand nine, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: six thousand nine, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: three hundred six, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: june thirtieth, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: interest, Statement: may twenty-fifth, Gender: female, Situation: conversation, Color: (150, 193, 210)
Emotion: neutral, Statement: one hundred twelve, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: october third, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: six hundred three, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: six hundred three, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand ten, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: march eleventh, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: nineteen hundred, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: april thirteenth, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: april thirteenth, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: four hundred nine, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand eight, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: nine thousand eight, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: december fifth, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: eight hundred two, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: eight thousand two, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: five hundred one, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: five thousand one, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: four thousand nine, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: july eighteenth, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: june thirtieth, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: nine hundred eight, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: november tenth, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: one thousand twelve, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: september twelfth, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: six thousand three, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: ten thousand one, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: three hundred five, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: three thousand five, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two hundred eight, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand nine, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand one, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand six, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand three, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand three, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand twelve, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand two, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: march twenty-sixth, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: may twenty-fourth, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: seventy-six, Gender: female, Situation: conversation, Color: (0, 0, 0)
Emotion: neutral, Statement: april fifteenth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: april fifteenth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: april fifteenth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: april fifteenth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: five thousand twelve, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: five thousand twelve, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: two hundred one, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: two hundred one, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: two hundred one, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: sixteen hundred, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: sixteen hundred, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: sixteen hundred, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: july second, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: july second, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: july second, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: july second, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: july second, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: nine hundred one, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: nine hundred one, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: five hundred twelve, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: five hundred twelve, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: five hundred twelve, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: five hundred twelve, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: five hundred twelve, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: three thousand six, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: three thousand six, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: september first, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: september first, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: september first, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: six thousand five, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: six thousand five, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: six thousand five, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: fifteen hundred, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: fifteen hundred, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: fifteen hundred, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: three hundred six, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: three hundred six, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: three hundred six, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: three hundred six, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: august nineteenth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: august nineteenth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: december sixth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: december sixth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: december sixth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: eight hundred nine, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: eight hundred nine, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: four hundred three, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: four hundred three, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: four hundred three, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: four thousand three, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: four thousand three, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: four thousand three, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: march twentieth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: march twentieth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: march twentieth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: may thirtieth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: may thirtieth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: may thirtieth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: may thirtieth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: nine thousand one, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: nine thousand one, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: nine thousand one, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: nine thousand one, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: nine thousand one, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: nine thousand one, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: november eighth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: november eighth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: november eighth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: october fifth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: october fifth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: october fifth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: october fifth, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: one hundred four, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: one hundred four, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: one hundred four, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: one hundred four, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: one thousand four, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: one thousand four, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: one thousand four, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: six hundred five, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: six hundred five, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: six hundred five, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: six hundred five, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: ten thousand twelve, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: ten thousand twelve, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: ten thousand twelve, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: ten thousand twelve, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand four, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand four, Gender: female, Situation: distant, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand three, Gender: female, Situation: distant, Color: (0, 0, 0)
