Emotion: neutral, Estimated Intensity: 0.88, RGB: (30, 40, 30), Size: 35
Emotion: happy, Estimated Intensity: 0.61, RGB: (210, 255, 10), Size: 23
Emotion: happy, Estimated Intensity: 0.77, RGB: (210, 255, 10), Size: 30
Emotion: happy, Estimated Intensity: 0.40, RGB: (210, 255, 10), Size: 14
Emotion: happy, Estimated Intensity: 0.39, RGB: (210, 255, 10), Size: 14
Emotion: happy, Estimated Intensity: 0.86, RGB: (210, 255, 10), Size: 34
Emotion: happy, Estimated Intensity: 0.61, RGB: (210, 255, 10), Size: 23
Emotion: happy, Estimated Intensity: 0.99, RGB: (210, 255, 10), Size: 40
Emotion: happy, Estimated Intensity: 0.94, RGB: (210, 255, 10), Size: 37
Emotion: sad, Estimated Intensity: 0.97, RGB: (40, 0, 80), Size: 39
Emotion: sad, Estimated Intensity: 0.47, RGB: (40, 0, 80), Size: 17
Emotion: sad, Estimated Intensity: 0.78, RGB: (40, 0, 80), Size: 31
Emotion: sad, Estimated Intensity: 0.80, RGB: (40, 0, 80), Size: 32
Emotion: sad, Estimated Intensity: 0.98, RGB: (40, 0, 80), Size: 39
Emotion: sad, Estimated Intensity: 0.95, RGB: (40, 0, 80), Size: 38
Emotion: sad, Estimated Intensity: 0.49, RGB: (40, 0, 80), Size: 18
Emotion: sad, Estimated Intensity: 0.90, RGB: (40, 0, 80), Size: 36
Emotion: angry, Estimated Intensity: 0.97, RGB: (255, 0, 0), Size: 39
Emotion: angry, Estimated Intensity: 0.91, RGB: (255, 0, 0), Size: 36
Emotion: angry, Estimated Intensity: 0.92, RGB: (255, 0, 0), Size: 37
Emotion: angry, Estimated Intensity: 0.98, RGB: (255, 0, 0), Size: 39
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 40
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 40
Emotion: angry, Estimated Intensity: 0.97, RGB: (255, 0, 0), Size: 39
Emotion: angry, Estimated Intensity: 0.98, RGB: (255, 0, 0), Size: 39
Emotion: fearful, Estimated Intensity: 0.84, RGB: (127, 127, 127), Size: 33
Emotion: fearful, Estimated Intensity: 0.48, RGB: (127, 127, 127), Size: 18
Emotion: fearful, Estimated Intensity: 0.68, RGB: (127, 127, 127), Size: 26
Emotion: fearful, Estimated Intensity: 0.53, RGB: (127, 127, 127), Size: 20
Emotion: fearful, Estimated Intensity: 0.79, RGB: (127, 127, 127), Size: 31
Emotion: fearful, Estimated Intensity: 0.40, RGB: (127, 127, 127), Size: 14
Emotion: fearful, Estimated Intensity: 0.85, RGB: (127, 127, 127), Size: 34
Emotion: fearful, Estimated Intensity: 0.99, RGB: (127, 127, 127), Size: 39
Emotion: disgust, Estimated Intensity: 0.90, RGB: (0, 112, 192), Size: 36
Emotion: disgust, Estimated Intensity: 0.64, RGB: (0, 112, 192), Size: 25
Emotion: disgust, Estimated Intensity: 0.91, RGB: (0, 112, 192), Size: 36
Emotion: disgust, Estimated Intensity: 0.96, RGB: (0, 112, 192), Size: 38
Emotion: disgust, Estimated Intensity: 0.71, RGB: (0, 112, 192), Size: 27
Emotion: disgust, Estimated Intensity: 0.91, RGB: (0, 112, 192), Size: 36
Emotion: disgust, Estimated Intensity: 0.85, RGB: (0, 112, 192), Size: 33
Emotion: disgust, Estimated Intensity: 0.50, RGB: (0, 112, 192), Size: 19
Emotion: surprised, Estimated Intensity: 0.90, RGB: (180, 20, 0), Size: 36
Emotion: surprised, Estimated Intensity: 0.84, RGB: (180, 20, 0), Size: 33
Emotion: surprised, Estimated Intensity: 0.74, RGB: (180, 20, 0), Size: 29
Emotion: surprised, Estimated Intensity: 0.86, RGB: (180, 20, 0), Size: 34
Emotion: surprised, Estimated Intensity: 0.92, RGB: (180, 20, 0), Size: 37
Emotion: surprised, Estimated Intensity: 0.83, RGB: (180, 20, 0), Size: 33
Emotion: surprised, Estimated Intensity: 0.39, RGB: (180, 20, 0), Size: 14
Emotion: surprised, Estimated Intensity: 0.62, RGB: (180, 20, 0), Size: 24
