Emotion: anxiety, Estimated Intensity: 0.99, RGB: (73, 205, 46), Size: 40
Emotion: anxiety, Estimated Intensity: 0.97, RGB: (73, 205, 46), Size: 39
Emotion: anxiety, Estimated Intensity: 0.45, RGB: (73, 205, 46), Size: 16
Emotion: anxiety, Estimated Intensity: 0.67, RGB: (73, 205, 46), Size: 26
Emotion: anxiety, Estimated Intensity: 0.99, RGB: (73, 205, 46), Size: 40
Emotion: anxiety, Estimated Intensity: 0.51, RGB: (73, 205, 46), Size: 19
Emotion: anxiety, Estimated Intensity: 0.77, RGB: (73, 205, 46), Size: 30
Emotion: anxiety, Estimated Intensity: 1.00, RGB: (73, 205, 46), Size: 40
Emotion: anxiety, Estimated Intensity: 1.00, RGB: (73, 205, 46), Size: 40
Emotion: anxiety, Estimated Intensity: 0.40, RGB: (73, 205, 46), Size: 14
Emotion: anxiety, Estimated Intensity: 0.95, RGB: (73, 205, 46), Size: 38
Emotion: anxiety, Estimated Intensity: 0.36, RGB: (73, 205, 46), Size: 12
Emotion: anxiety, Estimated Intensity: 0.92, RGB: (73, 205, 46), Size: 36
Emotion: anxiety, Estimated Intensity: 0.92, RGB: (73, 205, 46), Size: 37
Emotion: anxiety, Estimated Intensity: 1.00, RGB: (73, 205, 46), Size: 40
Emotion: anxiety, Estimated Intensity: 0.42, RGB: (73, 205, 46), Size: 15
Emotion: anxiety, Estimated Intensity: 1.00, RGB: (73, 205, 46), Size: 40
Emotion: anxiety, Estimated Intensity: 0.98, RGB: (73, 205, 46), Size: 39
Emotion: anxiety, Estimated Intensity: 0.95, RGB: (73, 205, 46), Size: 38
Emotion: anxiety, Estimated Intensity: 0.73, RGB: (73, 205, 46), Size: 28
Emotion: anxiety, Estimated Intensity: 0.38, RGB: (73, 205, 46), Size: 14
Emotion: anxiety, Estimated Intensity: 0.55, RGB: (73, 205, 46), Size: 21
Emotion: anxiety, Estimated Intensity: 0.88, RGB: (73, 205, 46), Size: 35
Emotion: boredom, Estimated Intensity: 0.99, RGB: (86, 49, 45), Size: 40
Emotion: boredom, Estimated Intensity: 0.93, RGB: (86, 49, 45), Size: 37
Emotion: boredom, Estimated Intensity: 0.58, RGB: (86, 49, 45), Size: 22
Emotion: boredom, Estimated Intensity: 0.70, RGB: (86, 49, 45), Size: 27
Emotion: boredom, Estimated Intensity: 0.95, RGB: (86, 49, 45), Size: 38
Emotion: boredom, Estimated Intensity: 1.00, RGB: (86, 49, 45), Size: 40
Emotion: boredom, Estimated Intensity: 0.98, RGB: (86, 49, 45), Size: 39
Emotion: boredom, Estimated Intensity: 1.00, RGB: (86, 49, 45), Size: 40
Emotion: boredom, Estimated Intensity: 1.00, RGB: (86, 49, 45), Size: 40
Emotion: boredom, Estimated Intensity: 1.00, RGB: (86, 49, 45), Size: 40
Emotion: boredom, Estimated Intensity: 0.96, RGB: (86, 49, 45), Size: 38
Emotion: boredom, Estimated Intensity: 1.00, RGB: (86, 49, 45), Size: 40
Emotion: boredom, Estimated Intensity: 0.99, RGB: (86, 49, 45), Size: 40
Emotion: boredom, Estimated Intensity: 0.56, RGB: (86, 49, 45), Size: 21
Emotion: boredom, Estimated Intensity: 0.86, RGB: (86, 49, 45), Size: 34
Emotion: boredom, Estimated Intensity: 0.83, RGB: (86, 49, 45), Size: 33
Emotion: boredom, Estimated Intensity: 1.00, RGB: (86, 49, 45), Size: 40
Emotion: boredom, Estimated Intensity: 0.98, RGB: (86, 49, 45), Size: 39
Emotion: boredom, Estimated Intensity: 0.52, RGB: (86, 49, 45), Size: 19
Emotion: boredom, Estimated Intensity: 0.67, RGB: (86, 49, 45), Size: 26
Emotion: boredom, Estimated Intensity: 0.84, RGB: (86, 49, 45), Size: 33
Emotion: boredom, Estimated Intensity: 0.87, RGB: (86, 49, 45), Size: 35
Emotion: boredom, Estimated Intensity: 0.63, RGB: (86, 49, 45), Size: 24
Emotion: boredom, Estimated Intensity: 0.98, RGB: (86, 49, 45), Size: 39
Emotion: boredom, Estimated Intensity: 0.93, RGB: (86, 49, 45), Size: 37
Emotion: boredom, Estimated Intensity: 1.00, RGB: (86, 49, 45), Size: 40
Emotion: boredom, Estimated Intensity: 0.99, RGB: (86, 49, 45), Size: 40
Emotion: cold anger, Estimated Intensity: 0.44, RGB: (172, 214, 73), Size: 16
Emotion: cold anger, Estimated Intensity: 0.78, RGB: (172, 214, 73), Size: 30
Emotion: cold anger, Estimated Intensity: 0.95, RGB: (172, 214, 73), Size: 38
Emotion: cold anger, Estimated Intensity: 0.87, RGB: (172, 214, 73), Size: 34
Emotion: cold anger, Estimated Intensity: 0.25, RGB: (172, 214, 73), Size: 8
Emotion: cold anger, Estimated Intensity: 0.71, RGB: (172, 214, 73), Size: 28
Emotion: cold anger, Estimated Intensity: 0.37, RGB: (172, 214, 73), Size: 13
Emotion: cold anger, Estimated Intensity: 0.30, RGB: (172, 214, 73), Size: 10
Emotion: cold anger, Estimated Intensity: 0.84, RGB: (172, 214, 73), Size: 33
Emotion: cold anger, Estimated Intensity: 0.47, RGB: (172, 214, 73), Size: 17
Emotion: cold anger, Estimated Intensity: 0.91, RGB: (172, 214, 73), Size: 36
Emotion: cold anger, Estimated Intensity: 1.00, RGB: (172, 214, 73), Size: 40
Emotion: cold anger, Estimated Intensity: 1.00, RGB: (172, 214, 73), Size: 40
Emotion: cold anger, Estimated Intensity: 0.54, RGB: (172, 214, 73), Size: 20
Emotion: cold anger, Estimated Intensity: 0.48, RGB: (172, 214, 73), Size: 18
Emotion: cold anger, Estimated Intensity: 0.41, RGB: (172, 214, 73), Size: 15
Emotion: cold anger, Estimated Intensity: 0.55, RGB: (172, 214, 73), Size: 21
Emotion: cold anger, Estimated Intensity: 0.67, RGB: (172, 214, 73), Size: 26
Emotion: cold anger, Estimated Intensity: 0.31, RGB: (172, 214, 73), Size: 10
Emotion: contempt, Estimated Intensity: 0.43, RGB: (155, 168, 97), Size: 16
Emotion: contempt, Estimated Intensity: 0.35, RGB: (155, 168, 97), Size: 12
Emotion: contempt, Estimated Intensity: 0.63, RGB: (155, 168, 97), Size: 24
Emotion: contempt, Estimated Intensity: 0.34, RGB: (155, 168, 97), Size: 12
Emotion: contempt, Estimated Intensity: 0.45, RGB: (155, 168, 97), Size: 17
Emotion: contempt, Estimated Intensity: 0.50, RGB: (155, 168, 97), Size: 19
Emotion: contempt, Estimated Intensity: 0.55, RGB: (155, 168, 97), Size: 21
Emotion: contempt, Estimated Intensity: 0.68, RGB: (155, 168, 97), Size: 26
Emotion: contempt, Estimated Intensity: 0.89, RGB: (155, 168, 97), Size: 35
Emotion: contempt, Estimated Intensity: 0.25, RGB: (155, 168, 97), Size: 8
Emotion: contempt, Estimated Intensity: 0.95, RGB: (155, 168, 97), Size: 38
Emotion: contempt, Estimated Intensity: 0.95, RGB: (155, 168, 97), Size: 38
Emotion: contempt, Estimated Intensity: 1.00, RGB: (155, 168, 97), Size: 40
Emotion: contempt, Estimated Intensity: 0.98, RGB: (155, 168, 97), Size: 39
Emotion: contempt, Estimated Intensity: 0.52, RGB: (155, 168, 97), Size: 20
Emotion: contempt, Estimated Intensity: 0.94, RGB: (155, 168, 97), Size: 37
Emotion: contempt, Estimated Intensity: 0.61, RGB: (155, 168, 97), Size: 23
Emotion: contempt, Estimated Intensity: 0.60, RGB: (155, 168, 97), Size: 23
Emotion: contempt, Estimated Intensity: 0.53, RGB: (155, 168, 97), Size: 20
Emotion: contempt, Estimated Intensity: 0.95, RGB: (155, 168, 97), Size: 38
Emotion: contempt, Estimated Intensity: 0.65, RGB: (155, 168, 97), Size: 25
Emotion: contempt, Estimated Intensity: 1.00, RGB: (155, 168, 97), Size: 40
Emotion: contempt, Estimated Intensity: 0.76, RGB: (155, 168, 97), Size: 30
Emotion: contempt, Estimated Intensity: 0.98, RGB: (155, 168, 97), Size: 39
Emotion: contempt, Estimated Intensity: 0.99, RGB: (155, 168, 97), Size: 40
Emotion: contempt, Estimated Intensity: 0.97, RGB: (155, 168, 97), Size: 39
Emotion: contempt, Estimated Intensity: 0.54, RGB: (155, 168, 97), Size: 20
Emotion: contempt, Estimated Intensity: 0.53, RGB: (155, 168, 97), Size: 20
Emotion: contempt, Estimated Intensity: 1.00, RGB: (155, 168, 97), Size: 40
Emotion: contempt, Estimated Intensity: 0.55, RGB: (155, 168, 97), Size: 21
Emotion: contempt, Estimated Intensity: 0.93, RGB: (155, 168, 97), Size: 37
Emotion: contempt, Estimated Intensity: 0.59, RGB: (155, 168, 97), Size: 22
Emotion: contempt, Estimated Intensity: 0.48, RGB: (155, 168, 97), Size: 18
Emotion: contempt, Estimated Intensity: 0.42, RGB: (155, 168, 97), Size: 15
Emotion: contempt, Estimated Intensity: 0.54, RGB: (155, 168, 97), Size: 20
Emotion: contempt, Estimated Intensity: 0.58, RGB: (155, 168, 97), Size: 22
Emotion: contempt, Estimated Intensity: 0.28, RGB: (155, 168, 97), Size: 9
Emotion: contempt, Estimated Intensity: 0.24, RGB: (155, 168, 97), Size: 7
Emotion: contempt, Estimated Intensity: 0.29, RGB: (155, 168, 97), Size: 10
Emotion: contempt, Estimated Intensity: 0.89, RGB: (155, 168, 97), Size: 35
Emotion: contempt, Estimated Intensity: 0.44, RGB: (155, 168, 97), Size: 16
Emotion: contempt, Estimated Intensity: 0.84, RGB: (155, 168, 97), Size: 33
Emotion: contempt, Estimated Intensity: 0.51, RGB: (155, 168, 97), Size: 19
Emotion: contempt, Estimated Intensity: 0.40, RGB: (155, 168, 97), Size: 14
Emotion: disgust, Estimated Intensity: 0.46, RGB: (142, 173, 51), Size: 17
Emotion: dominant, Estimated Intensity: 0.51, RGB: (212, 172, 188), Size: 19
Emotion: dominant, Estimated Intensity: 0.85, RGB: (212, 172, 188), Size: 34
Emotion: dominant, Estimated Intensity: 0.95, RGB: (212, 172, 188), Size: 38
Emotion: dominant, Estimated Intensity: 1.00, RGB: (212, 172, 188), Size: 40
Emotion: dominant, Estimated Intensity: 0.79, RGB: (212, 172, 188), Size: 31
Emotion: dominant, Estimated Intensity: 0.99, RGB: (212, 172, 188), Size: 40
Emotion: dominant, Estimated Intensity: 0.78, RGB: (212, 172, 188), Size: 31
Emotion: dominant, Estimated Intensity: 0.84, RGB: (212, 172, 188), Size: 33
Emotion: dominant, Estimated Intensity: 0.95, RGB: (212, 172, 188), Size: 38
Emotion: dominant, Estimated Intensity: 0.98, RGB: (212, 172, 188), Size: 39
Emotion: dominant, Estimated Intensity: 0.90, RGB: (212, 172, 188), Size: 36
Emotion: dominant, Estimated Intensity: 0.86, RGB: (212, 172, 188), Size: 34
Emotion: dominant, Estimated Intensity: 0.45, RGB: (212, 172, 188), Size: 16
Emotion: dominant, Estimated Intensity: 0.42, RGB: (212, 172, 188), Size: 15
Emotion: dominant, Estimated Intensity: 0.81, RGB: (212, 172, 188), Size: 32
Emotion: dominant, Estimated Intensity: 1.00, RGB: (212, 172, 188), Size: 40
Emotion: dominant, Estimated Intensity: 0.91, RGB: (212, 172, 188), Size: 36
Emotion: dominant, Estimated Intensity: 0.90, RGB: (212, 172, 188), Size: 36
Emotion: dominant, Estimated Intensity: 0.85, RGB: (212, 172, 188), Size: 33
Emotion: dominant, Estimated Intensity: 0.81, RGB: (212, 172, 188), Size: 32
Emotion: dominant, Estimated Intensity: 0.97, RGB: (212, 172, 188), Size: 39
Emotion: dominant, Estimated Intensity: 0.98, RGB: (212, 172, 188), Size: 39
Emotion: dominant, Estimated Intensity: 1.00, RGB: (212, 172, 188), Size: 40
Emotion: dominant, Estimated Intensity: 1.00, RGB: (212, 172, 188), Size: 40
Emotion: dominant, Estimated Intensity: 0.98, RGB: (212, 172, 188), Size: 39
Emotion: dominant, Estimated Intensity: 0.93, RGB: (212, 172, 188), Size: 37
Emotion: dominant, Estimated Intensity: 1.00, RGB: (212, 172, 188), Size: 40
Emotion: dominant, Estimated Intensity: 0.38, RGB: (212, 172, 188), Size: 13
Emotion: dominant, Estimated Intensity: 0.65, RGB: (212, 172, 188), Size: 25
Emotion: dominant, Estimated Intensity: 0.99, RGB: (212, 172, 188), Size: 40
Emotion: dominant, Estimated Intensity: 0.96, RGB: (212, 172, 188), Size: 38
Emotion: dominant, Estimated Intensity: 1.00, RGB: (212, 172, 188), Size: 40
Emotion: dominant, Estimated Intensity: 0.94, RGB: (212, 172, 188), Size: 37
Emotion: dominant, Estimated Intensity: 0.92, RGB: (212, 172, 188), Size: 37
Emotion: dominant, Estimated Intensity: 0.76, RGB: (212, 172, 188), Size: 30
Emotion: dominant, Estimated Intensity: 0.60, RGB: (212, 172, 188), Size: 23
Emotion: dominant, Estimated Intensity: 1.00, RGB: (212, 172, 188), Size: 40
Emotion: dominant, Estimated Intensity: 0.71, RGB: (212, 172, 188), Size: 28
Emotion: dominant, Estimated Intensity: 0.61, RGB: (212, 172, 188), Size: 23
Emotion: dominant, Estimated Intensity: 0.79, RGB: (212, 172, 188), Size: 31
Emotion: dominant, Estimated Intensity: 0.59, RGB: (212, 172, 188), Size: 23
Emotion: dominant, Estimated Intensity: 0.34, RGB: (212, 172, 188), Size: 12
Emotion: dominant, Estimated Intensity: 0.42, RGB: (212, 172, 188), Size: 15
Emotion: dominant, Estimated Intensity: 0.29, RGB: (212, 172, 188), Size: 10
Emotion: dominant, Estimated Intensity: 0.85, RGB: (212, 172, 188), Size: 33
Emotion: dominant, Estimated Intensity: 0.71, RGB: (212, 172, 188), Size: 27
Emotion: dominant, Estimated Intensity: 1.00, RGB: (212, 172, 188), Size: 40
Emotion: dominant, Estimated Intensity: 0.73, RGB: (212, 172, 188), Size: 28
Emotion: dominant, Estimated Intensity: 0.72, RGB: (212, 172, 188), Size: 28
Emotion: dominant, Estimated Intensity: 0.53, RGB: (212, 172, 188), Size: 20
Emotion: dominant, Estimated Intensity: 0.99, RGB: (212, 172, 188), Size: 40
Emotion: dominant, Estimated Intensity: 0.56, RGB: (212, 172, 188), Size: 21
Emotion: dominant, Estimated Intensity: 0.99, RGB: (212, 172, 188), Size: 40
Emotion: dominant, Estimated Intensity: 0.69, RGB: (212, 172, 188), Size: 27
Emotion: dominant, Estimated Intensity: 0.39, RGB: (212, 172, 188), Size: 14
Emotion: dominant, Estimated Intensity: 0.43, RGB: (212, 172, 188), Size: 16
Emotion: dominant, Estimated Intensity: 0.33, RGB: (212, 172, 188), Size: 11
Emotion: dominant, Estimated Intensity: 0.44, RGB: (212, 172, 188), Size: 16
Emotion: dominant, Estimated Intensity: 0.58, RGB: (212, 172, 188), Size: 22
Emotion: dominant, Estimated Intensity: 1.00, RGB: (212, 172, 188), Size: 40
Emotion: dominant, Estimated Intensity: 0.95, RGB: (212, 172, 188), Size: 38
Emotion: despair, Estimated Intensity: 0.46, RGB: (79, 108, 36), Size: 17
Emotion: despair, Estimated Intensity: 0.62, RGB: (79, 108, 36), Size: 24
Emotion: despair, Estimated Intensity: 0.89, RGB: (79, 108, 36), Size: 35
Emotion: despair, Estimated Intensity: 0.25, RGB: (79, 108, 36), Size: 8
Emotion: despair, Estimated Intensity: 0.78, RGB: (79, 108, 36), Size: 31
Emotion: despair, Estimated Intensity: 0.68, RGB: (79, 108, 36), Size: 26
Emotion: despair, Estimated Intensity: 0.36, RGB: (79, 108, 36), Size: 12
Emotion: despair, Estimated Intensity: 0.85, RGB: (79, 108, 36), Size: 34
Emotion: despair, Estimated Intensity: 0.69, RGB: (79, 108, 36), Size: 27
Emotion: despair, Estimated Intensity: 0.79, RGB: (79, 108, 36), Size: 31
Emotion: despair, Estimated Intensity: 0.77, RGB: (79, 108, 36), Size: 30
Emotion: despair, Estimated Intensity: 0.99, RGB: (79, 108, 36), Size: 39
Emotion: despair, Estimated Intensity: 0.47, RGB: (79, 108, 36), Size: 17
Emotion: despair, Estimated Intensity: 0.56, RGB: (79, 108, 36), Size: 21
Emotion: despair, Estimated Intensity: 0.61, RGB: (79, 108, 36), Size: 23
Emotion: despair, Estimated Intensity: 0.61, RGB: (79, 108, 36), Size: 23
Emotion: elation, Estimated Intensity: 0.40, RGB: (173, 189, 225), Size: 14
Emotion: elation, Estimated Intensity: 0.87, RGB: (173, 189, 225), Size: 34
Emotion: elation, Estimated Intensity: 0.89, RGB: (173, 189, 225), Size: 35
Emotion: elation, Estimated Intensity: 0.53, RGB: (173, 189, 225), Size: 20
Emotion: elation, Estimated Intensity: 0.97, RGB: (173, 189, 225), Size: 39
Emotion: elation, Estimated Intensity: 0.46, RGB: (173, 189, 225), Size: 17
Emotion: elation, Estimated Intensity: 0.91, RGB: (173, 189, 225), Size: 36
Emotion: elation, Estimated Intensity: 0.83, RGB: (173, 189, 225), Size: 33
Emotion: elation, Estimated Intensity: 0.81, RGB: (173, 189, 225), Size: 32
Emotion: elation, Estimated Intensity: 0.96, RGB: (173, 189, 225), Size: 38
Emotion: elation, Estimated Intensity: 0.98, RGB: (173, 189, 225), Size: 39
Emotion: elation, Estimated Intensity: 1.00, RGB: (173, 189, 225), Size: 40
Emotion: elation, Estimated Intensity: 0.82, RGB: (173, 189, 225), Size: 32
Emotion: elation, Estimated Intensity: 0.73, RGB: (173, 189, 225), Size: 28
Emotion: elation, Estimated Intensity: 0.46, RGB: (173, 189, 225), Size: 17
Emotion: elation, Estimated Intensity: 0.97, RGB: (173, 189, 225), Size: 39
Emotion: elation, Estimated Intensity: 0.99, RGB: (173, 189, 225), Size: 40
Emotion: elation, Estimated Intensity: 0.83, RGB: (173, 189, 225), Size: 33
Emotion: elation, Estimated Intensity: 0.96, RGB: (173, 189, 225), Size: 38
Emotion: elation, Estimated Intensity: 0.99, RGB: (173, 189, 225), Size: 40
Emotion: elation, Estimated Intensity: 1.00, RGB: (173, 189, 225), Size: 40
Emotion: elation, Estimated Intensity: 0.97, RGB: (173, 189, 225), Size: 39
Emotion: elation, Estimated Intensity: 0.78, RGB: (173, 189, 225), Size: 31
Emotion: elation, Estimated Intensity: 0.75, RGB: (173, 189, 225), Size: 29
Emotion: elation, Estimated Intensity: 0.87, RGB: (173, 189, 225), Size: 35
Emotion: elation, Estimated Intensity: 0.91, RGB: (173, 189, 225), Size: 36
Emotion: hot anger, Estimated Intensity: 1.00, RGB: (160, 204, 63), Size: 40
Emotion: hot anger, Estimated Intensity: 0.99, RGB: (160, 204, 63), Size: 40
Emotion: hot anger, Estimated Intensity: 0.58, RGB: (160, 204, 63), Size: 22
Emotion: hot anger, Estimated Intensity: 1.00, RGB: (160, 204, 63), Size: 40
Emotion: hot anger, Estimated Intensity: 0.99, RGB: (160, 204, 63), Size: 40
Emotion: hot anger, Estimated Intensity: 0.99, RGB: (160, 204, 63), Size: 40
Emotion: hot anger, Estimated Intensity: 1.00, RGB: (160, 204, 63), Size: 40
Emotion: hot anger, Estimated Intensity: 0.96, RGB: (160, 204, 63), Size: 38
Emotion: hot anger, Estimated Intensity: 1.00, RGB: (160, 204, 63), Size: 40
Emotion: hot anger, Estimated Intensity: 0.56, RGB: (160, 204, 63), Size: 21
Emotion: hot anger, Estimated Intensity: 0.87, RGB: (160, 204, 63), Size: 35
Emotion: hot anger, Estimated Intensity: 1.00, RGB: (160, 204, 63), Size: 40
Emotion: hot anger, Estimated Intensity: 0.64, RGB: (160, 204, 63), Size: 24
Emotion: hot anger, Estimated Intensity: 0.71, RGB: (160, 204, 63), Size: 28
Emotion: hot anger, Estimated Intensity: 1.00, RGB: (160, 204, 63), Size: 40
Emotion: hot anger, Estimated Intensity: 1.00, RGB: (160, 204, 63), Size: 40
Emotion: hot anger, Estimated Intensity: 1.00, RGB: (160, 204, 63), Size: 40
Emotion: hot anger, Estimated Intensity: 1.00, RGB: (160, 204, 63), Size: 40
Emotion: hot anger, Estimated Intensity: 0.52, RGB: (160, 204, 63), Size: 19
Emotion: hot anger, Estimated Intensity: 0.98, RGB: (160, 204, 63), Size: 39
Emotion: hot anger, Estimated Intensity: 0.99, RGB: (160, 204, 63), Size: 39
Emotion: happy, Estimated Intensity: 0.97, RGB: (0, 0, 0), Size: 39
Emotion: happy, Estimated Intensity: 0.84, RGB: (0, 0, 0), Size: 33
Emotion: happy, Estimated Intensity: 0.99, RGB: (0, 0, 0), Size: 40
Emotion: happy, Estimated Intensity: 0.59, RGB: (0, 0, 0), Size: 22
Emotion: happy, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: happy, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: happy, Estimated Intensity: 0.57, RGB: (0, 0, 0), Size: 21
Emotion: happy, Estimated Intensity: 0.83, RGB: (0, 0, 0), Size: 33
Emotion: happy, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: happy, Estimated Intensity: 0.99, RGB: (0, 0, 0), Size: 40
Emotion: happy, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: happy, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: happy, Estimated Intensity: 0.96, RGB: (0, 0, 0), Size: 38
Emotion: happy, Estimated Intensity: 0.88, RGB: (0, 0, 0), Size: 35
Emotion: happy, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: happy, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: happy, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: happy, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: happy, Estimated Intensity: 0.98, RGB: (0, 0, 0), Size: 39
Emotion: happy, Estimated Intensity: 0.57, RGB: (0, 0, 0), Size: 21
Emotion: happy, Estimated Intensity: 0.59, RGB: (0, 0, 0), Size: 22
Emotion: happy, Estimated Intensity: 0.85, RGB: (0, 0, 0), Size: 34
Emotion: happy, Estimated Intensity: 0.98, RGB: (0, 0, 0), Size: 39
Emotion: interest, Estimated Intensity: 0.92, RGB: (150, 193, 210), Size: 36
Emotion: interest, Estimated Intensity: 1.00, RGB: (150, 193, 210), Size: 40
Emotion: interest, Estimated Intensity: 0.73, RGB: (150, 193, 210), Size: 28
Emotion: interest, Estimated Intensity: 0.97, RGB: (150, 193, 210), Size: 39
Emotion: interest, Estimated Intensity: 0.58, RGB: (150, 193, 210), Size: 22
Emotion: interest, Estimated Intensity: 0.51, RGB: (150, 193, 210), Size: 19
Emotion: interest, Estimated Intensity: 0.96, RGB: (150, 193, 210), Size: 38
Emotion: interest, Estimated Intensity: 0.57, RGB: (150, 193, 210), Size: 22
Emotion: interest, Estimated Intensity: 0.78, RGB: (150, 193, 210), Size: 30
Emotion: interest, Estimated Intensity: 0.41, RGB: (150, 193, 210), Size: 15
Emotion: interest, Estimated Intensity: 0.24, RGB: (150, 193, 210), Size: 8
Emotion: interest, Estimated Intensity: 0.93, RGB: (150, 193, 210), Size: 37
Emotion: interest, Estimated Intensity: 0.89, RGB: (150, 193, 210), Size: 35
Emotion: interest, Estimated Intensity: 0.47, RGB: (150, 193, 210), Size: 17
Emotion: interest, Estimated Intensity: 0.66, RGB: (150, 193, 210), Size: 25
Emotion: interest, Estimated Intensity: 0.71, RGB: (150, 193, 210), Size: 28
Emotion: interest, Estimated Intensity: 0.84, RGB: (150, 193, 210), Size: 33
Emotion: interest, Estimated Intensity: 0.67, RGB: (150, 193, 210), Size: 26
Emotion: interest, Estimated Intensity: 0.94, RGB: (150, 193, 210), Size: 38
Emotion: neutral, Estimated Intensity: 0.77, RGB: (0, 0, 0), Size: 30
Emotion: neutral, Estimated Intensity: 0.87, RGB: (0, 0, 0), Size: 35
Emotion: neutral, Estimated Intensity: 0.99, RGB: (0, 0, 0), Size: 39
Emotion: neutral, Estimated Intensity: 0.64, RGB: (0, 0, 0), Size: 24
Emotion: neutral, Estimated Intensity: 0.91, RGB: (0, 0, 0), Size: 36
Emotion: neutral, Estimated Intensity: 0.99, RGB: (0, 0, 0), Size: 39
Emotion: neutral, Estimated Intensity: 0.82, RGB: (0, 0, 0), Size: 32
Emotion: neutral, Estimated Intensity: 0.91, RGB: (0, 0, 0), Size: 36
Emotion: neutral, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: neutral, Estimated Intensity: 0.93, RGB: (0, 0, 0), Size: 37
Emotion: neutral, Estimated Intensity: 0.95, RGB: (0, 0, 0), Size: 38
Emotion: neutral, Estimated Intensity: 0.98, RGB: (0, 0, 0), Size: 39
Emotion: neutral, Estimated Intensity: 0.39, RGB: (0, 0, 0), Size: 14
Emotion: neutral, Estimated Intensity: 0.95, RGB: (0, 0, 0), Size: 38
Emotion: neutral, Estimated Intensity: 0.50, RGB: (0, 0, 0), Size: 18
Emotion: neutral, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: neutral, Estimated Intensity: 0.99, RGB: (0, 0, 0), Size: 40
Emotion: neutral, Estimated Intensity: 0.95, RGB: (0, 0, 0), Size: 38
Emotion: neutral, Estimated Intensity: 0.81, RGB: (0, 0, 0), Size: 32
Emotion: neutral, Estimated Intensity: 0.86, RGB: (0, 0, 0), Size: 34
Emotion: neutral, Estimated Intensity: 0.84, RGB: (0, 0, 0), Size: 33
Emotion: neutral, Estimated Intensity: 0.69, RGB: (0, 0, 0), Size: 27
Emotion: neutral, Estimated Intensity: 0.82, RGB: (0, 0, 0), Size: 32
Emotion: neutral, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: neutral, Estimated Intensity: 0.70, RGB: (0, 0, 0), Size: 27
Emotion: neutral, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: neutral, Estimated Intensity: 0.92, RGB: (0, 0, 0), Size: 37
Emotion: neutral, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: neutral, Estimated Intensity: 0.92, RGB: (0, 0, 0), Size: 37
Emotion: neutral, Estimated Intensity: 0.92, RGB: (0, 0, 0), Size: 37
Emotion: neutral, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: neutral, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: neutral, Estimated Intensity: 0.71, RGB: (0, 0, 0), Size: 28
Emotion: neutral, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: neutral, Estimated Intensity: 0.94, RGB: (0, 0, 0), Size: 37
Emotion: neutral, Estimated Intensity: 0.98, RGB: (0, 0, 0), Size: 39
Emotion: neutral, Estimated Intensity: 0.78, RGB: (0, 0, 0), Size: 31
Emotion: neutral, Estimated Intensity: 0.48, RGB: (0, 0, 0), Size: 18
Emotion: neutral, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: neutral, Estimated Intensity: 0.60, RGB: (0, 0, 0), Size: 23
Emotion: neutral, Estimated Intensity: 0.75, RGB: (0, 0, 0), Size: 29
Emotion: neutral, Estimated Intensity: 0.64, RGB: (0, 0, 0), Size: 24
Emotion: neutral, Estimated Intensity: 1.00, RGB: (0, 0, 0), Size: 40
Emotion: neutral, Estimated Intensity: 0.51, RGB: (0, 0, 0), Size: 19
Emotion: neutral, Estimated Intensity: 0.44, RGB: (0, 0, 0), Size: 16
Emotion: neutral, Estimated Intensity: 0.77, RGB: (0, 0, 0), Size: 30
Emotion: neutral, Estimated Intensity: 0.95, RGB: (0, 0, 0), Size: 38
Emotion: neutral, Estimated Intensity: 0.50, RGB: (0, 0, 0), Size: 18
Emotion: neutral, Estimated Intensity: 0.78, RGB: (0, 0, 0), Size: 31
Emotion: neutral, Estimated Intensity: 0.90, RGB: (0, 0, 0), Size: 36
Emotion: neutral, Estimated Intensity: 0.83, RGB: (0, 0, 0), Size: 33
Emotion: neutral, Estimated Intensity: 0.83, RGB: (0, 0, 0), Size: 33
