Emotion: neutral, Estimated Intensity: 0.95, RGB: (30, 40, 30), Size: 19.48987603187561
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.98848557472229
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.976720213890076
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.999890327453613
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.979384541511536
Emotion: surprised, Estimated Intensity: 0.90, RGB: (180, 20, 0), Size: 18.953034281730652
Emotion: surprised, Estimated Intensity: 0.93, RGB: (180, 20, 0), Size: 19.287803769111633
Emotion: surprised, Estimated Intensity: 0.95, RGB: (180, 20, 0), Size: 19.544358253479004
Emotion: surprised, Estimated Intensity: 0.37, RGB: (180, 20, 0), Size: 13.676668405532837
Emotion: surprised, Estimated Intensity: 0.96, RGB: (180, 20, 0), Size: 19.556285738945007
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.889413714408875
Emotion: surprised, Estimated Intensity: 0.98, RGB: (180, 20, 0), Size: 19.84928011894226
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.911311268806458
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 19.913429021835327
Emotion: neutral, Estimated Intensity: 0.97, RGB: (30, 40, 30), Size: 19.65016007423401
Emotion: neutral, Estimated Intensity: 0.98, RGB: (30, 40, 30), Size: 19.798399806022644
Emotion: neutral, Estimated Intensity: 0.98, RGB: (30, 40, 30), Size: 19.814574122428894
Emotion: calm, Estimated Intensity: 0.98, RGB: (40, 255, 255), Size: 19.752936363220215
Emotion: calm, Estimated Intensity: 0.93, RGB: (40, 255, 255), Size: 19.279282689094543
Emotion: calm, Estimated Intensity: 0.96, RGB: (40, 255, 255), Size: 19.633695483207703
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.997119307518005
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.99973177909851
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.998432397842407
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.99387264251709
Emotion: calm, Estimated Intensity: 0.90, RGB: (40, 255, 255), Size: 18.981578946113586
Emotion: happy, Estimated Intensity: 0.55, RGB: (210, 255, 10), Size: 15.490921139717102
Emotion: happy, Estimated Intensity: 0.85, RGB: (210, 255, 10), Size: 18.534237146377563
Emotion: happy, Estimated Intensity: 0.96, RGB: (210, 255, 10), Size: 19.591764211654663
Emotion: happy, Estimated Intensity: 0.97, RGB: (210, 255, 10), Size: 19.671809673309326
Emotion: happy, Estimated Intensity: 0.90, RGB: (210, 255, 10), Size: 19.016758799552917
Emotion: happy, Estimated Intensity: 0.61, RGB: (210, 255, 10), Size: 16.076968908309937
Emotion: happy, Estimated Intensity: 0.96, RGB: (210, 255, 10), Size: 19.62461233139038
Emotion: happy, Estimated Intensity: 0.62, RGB: (210, 255, 10), Size: 16.175086498260498
Emotion: sad, Estimated Intensity: 0.82, RGB: (40, 0, 80), Size: 18.24591100215912
Emotion: sad, Estimated Intensity: 0.97, RGB: (40, 0, 80), Size: 19.727238416671753
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.990100860595703
Emotion: sad, Estimated Intensity: 0.98, RGB: (40, 0, 80), Size: 19.754261374473572
Emotion: sad, Estimated Intensity: 0.97, RGB: (40, 0, 80), Size: 19.676334857940674
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.909441471099854
Emotion: sad, Estimated Intensity: 0.57, RGB: (40, 0, 80), Size: 15.724680423736572
Emotion: sad, Estimated Intensity: 0.73, RGB: (40, 0, 80), Size: 17.29398787021637
Emotion: angry, Estimated Intensity: 0.64, RGB: (255, 0, 0), Size: 16.396985054016113
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.96939778327942
Emotion: angry, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 19.88740384578705
Emotion: angry, Estimated Intensity: 0.84, RGB: (255, 0, 0), Size: 18.406948447227478
Emotion: angry, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 19.927114248275757
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.9999737739563
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.997088313102722
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.99999165534973
Emotion: fearful, Estimated Intensity: 0.60, RGB: (127, 127, 127), Size: 15.95166802406311
Emotion: fearful, Estimated Intensity: 0.91, RGB: (127, 127, 127), Size: 19.144814610481262
Emotion: fearful, Estimated Intensity: 0.91, RGB: (127, 127, 127), Size: 19.114599227905273
Emotion: fearful, Estimated Intensity: 0.59, RGB: (127, 127, 127), Size: 15.894196629524231
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.973837733268738
Emotion: fearful, Estimated Intensity: 0.92, RGB: (127, 127, 127), Size: 19.235830903053284
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.991968274116516
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.961546063423157
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.990999698638916
Emotion: disgust, Estimated Intensity: 0.99, RGB: (0, 112, 192), Size: 19.913401007652283
Emotion: disgust, Estimated Intensity: 0.99, RGB: (0, 112, 192), Size: 19.948201179504395
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.99979853630066
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.985913634300232
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.99832510948181
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.963984489440918
Emotion: disgust, Estimated Intensity: 0.97, RGB: (0, 112, 192), Size: 19.657121300697327
Emotion: surprised, Estimated Intensity: 0.67, RGB: (180, 20, 0), Size: 16.653413772583008
Emotion: surprised, Estimated Intensity: 0.98, RGB: (180, 20, 0), Size: 19.822346568107605
Emotion: surprised, Estimated Intensity: 0.97, RGB: (180, 20, 0), Size: 19.73403811454773
Emotion: surprised, Estimated Intensity: 0.96, RGB: (180, 20, 0), Size: 19.561741948127747
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.915430545806885
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.99576985836029
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.96104121208191
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.87632155418396
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 19.91607666015625
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 19.977468848228455
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 19.924862384796143
Emotion: neutral, Estimated Intensity: 0.96, RGB: (30, 40, 30), Size: 19.612207412719727
Emotion: calm, Estimated Intensity: 0.95, RGB: (40, 255, 255), Size: 19.51306700706482
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.99992847442627
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.926201701164246
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.891749620437622
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.999881982803345
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.85758900642395
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.996942281723022
Emotion: calm, Estimated Intensity: 0.97, RGB: (40, 255, 255), Size: 19.70121681690216
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.998084902763367
Emotion: happy, Estimated Intensity: 0.51, RGB: (210, 255, 10), Size: 15.071996450424194
Emotion: happy, Estimated Intensity: 0.65, RGB: (210, 255, 10), Size: 16.47110879421234
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.978126287460327
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.999951124191284
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.999680519104004
Emotion: happy, Estimated Intensity: 0.97, RGB: (210, 255, 10), Size: 19.694564938545227
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.9863463640213
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.986222982406616
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.94998812675476
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.94730830192566
Emotion: sad, Estimated Intensity: 0.41, RGB: (40, 0, 80), Size: 14.128101766109467
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.99927520751953
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.998953342437744
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.99975562095642
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.999444484710693
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.99866485595703
Emotion: angry, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 19.947380423545837
Emotion: angry, Estimated Intensity: 0.97, RGB: (255, 0, 0), Size: 19.72586691379547
Emotion: angry, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 19.88939344882965
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.97538685798645
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.997684359550476
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.958693385124207
Emotion: angry, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 19.949618577957153
Emotion: fearful, Estimated Intensity: 0.97, RGB: (127, 127, 127), Size: 19.739657044410706
Emotion: fearful, Estimated Intensity: 0.93, RGB: (127, 127, 127), Size: 19.307042956352234
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.950174689292908
Emotion: fearful, Estimated Intensity: 0.99, RGB: (127, 127, 127), Size: 19.941245913505554
Emotion: fearful, Estimated Intensity: 0.98, RGB: (127, 127, 127), Size: 19.775245189666748
Emotion: fearful, Estimated Intensity: 0.97, RGB: (127, 127, 127), Size: 19.659827947616577
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.996265172958374
Emotion: fearful, Estimated Intensity: 0.85, RGB: (127, 127, 127), Size: 18.453171849250793
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.999864101409912
Emotion: disgust, Estimated Intensity: 0.99, RGB: (0, 112, 192), Size: 19.888525009155273
Emotion: disgust, Estimated Intensity: 0.52, RGB: (0, 112, 192), Size: 15.236638188362122
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.95660364627838
Emotion: disgust, Estimated Intensity: 0.46, RGB: (0, 112, 192), Size: 14.553665220737457
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.988672733306885
Emotion: disgust, Estimated Intensity: 0.99, RGB: (0, 112, 192), Size: 19.918524622917175
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.981951117515564
Emotion: surprised, Estimated Intensity: 0.98, RGB: (180, 20, 0), Size: 19.798336625099182
Emotion: surprised, Estimated Intensity: 0.95, RGB: (180, 20, 0), Size: 19.505478739738464
Emotion: surprised, Estimated Intensity: 0.82, RGB: (180, 20, 0), Size: 18.154234290122986
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.980491399765015
Emotion: surprised, Estimated Intensity: 0.98, RGB: (180, 20, 0), Size: 19.792400598526
Emotion: surprised, Estimated Intensity: 0.86, RGB: (180, 20, 0), Size: 18.608803749084473
Emotion: surprised, Estimated Intensity: 0.88, RGB: (180, 20, 0), Size: 18.827070593833923
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.95169222354889
Emotion: neutral, Estimated Intensity: 0.54, RGB: (30, 40, 30), Size: 15.370737910270691
Emotion: neutral, Estimated Intensity: 0.90, RGB: (30, 40, 30), Size: 18.969277143478394
Emotion: neutral, Estimated Intensity: 0.94, RGB: (30, 40, 30), Size: 19.373990893363953
Emotion: neutral, Estimated Intensity: 0.98, RGB: (30, 40, 30), Size: 19.839394092559814
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.999104738235474
Emotion: calm, Estimated Intensity: 0.98, RGB: (40, 255, 255), Size: 19.83473241329193
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.994264841079712
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.982091188430786
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.972814321517944
Emotion: calm, Estimated Intensity: 0.91, RGB: (40, 255, 255), Size: 19.14689064025879
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.97050166130066
Emotion: calm, Estimated Intensity: 0.92, RGB: (40, 255, 255), Size: 19.18936252593994
Emotion: happy, Estimated Intensity: 0.99, RGB: (210, 255, 10), Size: 19.9042409658432
Emotion: happy, Estimated Intensity: 0.90, RGB: (210, 255, 10), Size: 19.03697669506073
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.993507266044617
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.955000281333923
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.9996817111969
Emotion: happy, Estimated Intensity: 0.99, RGB: (210, 255, 10), Size: 19.903581738471985
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.9937903881073
Emotion: happy, Estimated Intensity: 0.99, RGB: (210, 255, 10), Size: 19.87678825855255
Emotion: sad, Estimated Intensity: 0.98, RGB: (40, 0, 80), Size: 19.78753089904785
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.90801513195038
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.980837106704712
Emotion: sad, Estimated Intensity: 0.95, RGB: (40, 0, 80), Size: 19.545642137527466
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.941600561141968
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.995861649513245
Emotion: sad, Estimated Intensity: 0.94, RGB: (40, 0, 80), Size: 19.444889426231384
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.876773953437805
Emotion: angry, Estimated Intensity: 0.98, RGB: (255, 0, 0), Size: 19.82953190803528
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.996522665023804
Emotion: angry, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 19.947813153266907
Emotion: angry, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 19.865145087242126
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.994673132896423
Emotion: angry, Estimated Intensity: 0.94, RGB: (255, 0, 0), Size: 19.41093683242798
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.995037317276
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.99997854232788
Emotion: fearful, Estimated Intensity: 0.79, RGB: (127, 127, 127), Size: 17.852141857147217
Emotion: fearful, Estimated Intensity: 0.69, RGB: (127, 127, 127), Size: 16.925048828125
Emotion: fearful, Estimated Intensity: 0.82, RGB: (127, 127, 127), Size: 18.19854736328125
Emotion: fearful, Estimated Intensity: 0.58, RGB: (127, 127, 127), Size: 15.836263298988342
Emotion: fearful, Estimated Intensity: 0.94, RGB: (127, 127, 127), Size: 19.405150413513184
Emotion: fearful, Estimated Intensity: 0.99, RGB: (127, 127, 127), Size: 19.913625121116638
Emotion: fearful, Estimated Intensity: 0.84, RGB: (127, 127, 127), Size: 18.38942587375641
Emotion: fearful, Estimated Intensity: 0.73, RGB: (127, 127, 127), Size: 17.270012497901917
Emotion: disgust, Estimated Intensity: 0.84, RGB: (0, 112, 192), Size: 18.373342752456665
Emotion: disgust, Estimated Intensity: 0.98, RGB: (0, 112, 192), Size: 19.762932062149048
Emotion: disgust, Estimated Intensity: 0.91, RGB: (0, 112, 192), Size: 19.096322059631348
Emotion: disgust, Estimated Intensity: 0.91, RGB: (0, 112, 192), Size: 19.096139669418335
Emotion: disgust, Estimated Intensity: 0.92, RGB: (0, 112, 192), Size: 19.231889247894287
Emotion: disgust, Estimated Intensity: 0.96, RGB: (0, 112, 192), Size: 19.559510350227356
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.991875290870667
Emotion: disgust, Estimated Intensity: 0.99, RGB: (0, 112, 192), Size: 19.868897199630737
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.923285841941833
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.950181245803833
Emotion: surprised, Estimated Intensity: 0.97, RGB: (180, 20, 0), Size: 19.683388471603394
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.93872880935669
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.86582040786743
Emotion: surprised, Estimated Intensity: 0.91, RGB: (180, 20, 0), Size: 19.054172039031982
Emotion: surprised, Estimated Intensity: 0.93, RGB: (180, 20, 0), Size: 19.270309805870056
Emotion: surprised, Estimated Intensity: 0.46, RGB: (180, 20, 0), Size: 14.580332636833191
Emotion: neutral, Estimated Intensity: 0.63, RGB: (30, 40, 30), Size: 16.271644234657288
Emotion: neutral, Estimated Intensity: 0.68, RGB: (30, 40, 30), Size: 16.772056221961975
Emotion: neutral, Estimated Intensity: 0.82, RGB: (30, 40, 30), Size: 18.179960250854492
Emotion: neutral, Estimated Intensity: 0.87, RGB: (30, 40, 30), Size: 18.729586601257324
Emotion: calm, Estimated Intensity: 0.87, RGB: (40, 255, 255), Size: 18.673316836357117
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.901345372200012
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.96556520462036
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.995837807655334
Emotion: calm, Estimated Intensity: 0.95, RGB: (40, 255, 255), Size: 19.457486271858215
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.961178302764893
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.85640287399292
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.92939591407776
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.994284510612488
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.997101426124573
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.97378706932068
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.996269941329956
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.987502098083496
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.99998688697815
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.999223947525024
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.970178604125977
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.960489869117737
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.993491768836975
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.930578470230103
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.999923706054688
Emotion: sad, Estimated Intensity: 0.73, RGB: (40, 0, 80), Size: 17.32148051261902
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.923372864723206
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.922749400138855
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.9930477142334
Emotion: angry, Estimated Intensity: 0.94, RGB: (255, 0, 0), Size: 19.438356161117554
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.956037998199463
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.998915195465088
Emotion: angry, Estimated Intensity: 0.80, RGB: (255, 0, 0), Size: 18.04162621498108
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.98797297477722
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.998024106025696
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 20.0
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 20.0
Emotion: fearful, Estimated Intensity: 0.79, RGB: (127, 127, 127), Size: 17.935370802879333
Emotion: fearful, Estimated Intensity: 0.94, RGB: (127, 127, 127), Size: 19.44351553916931
Emotion: fearful, Estimated Intensity: 0.72, RGB: (127, 127, 127), Size: 17.189953327178955
Emotion: fearful, Estimated Intensity: 0.99, RGB: (127, 127, 127), Size: 19.93732511997223
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.99041974544525
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.99950408935547
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.99410390853882
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.99930739402771
Emotion: disgust, Estimated Intensity: 0.99, RGB: (0, 112, 192), Size: 19.877909421920776
Emotion: disgust, Estimated Intensity: 0.99, RGB: (0, 112, 192), Size: 19.886587262153625
Emotion: disgust, Estimated Intensity: 0.91, RGB: (0, 112, 192), Size: 19.14659559726715
Emotion: disgust, Estimated Intensity: 0.96, RGB: (0, 112, 192), Size: 19.648119807243347
Emotion: disgust, Estimated Intensity: 0.95, RGB: (0, 112, 192), Size: 19.529373049736023
Emotion: disgust, Estimated Intensity: 0.47, RGB: (0, 112, 192), Size: 14.666010737419128
Emotion: disgust, Estimated Intensity: 0.64, RGB: (0, 112, 192), Size: 16.385958194732666
Emotion: disgust, Estimated Intensity: 0.96, RGB: (0, 112, 192), Size: 19.5831036567688
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.989444613456726
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.99836564064026
Emotion: surprised, Estimated Intensity: 0.97, RGB: (180, 20, 0), Size: 19.749222993850708
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.991610050201416
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.90211546421051
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.99967098236084
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.987179040908813
Emotion: surprised, Estimated Intensity: 0.98, RGB: (180, 20, 0), Size: 19.77826714515686
Emotion: neutral, Estimated Intensity: 0.95, RGB: (30, 40, 30), Size: 19.52202618122101
Emotion: neutral, Estimated Intensity: 0.96, RGB: (30, 40, 30), Size: 19.55701172351837
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 19.864490628242493
Emotion: neutral, Estimated Intensity: 0.95, RGB: (30, 40, 30), Size: 19.524725079536438
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.977153539657593
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.999951124191284
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.999996423721313
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.982274174690247
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.999326467514038
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.99760925769806
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.9778950214386
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.99726712703705
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.992017149925232
Emotion: happy, Estimated Intensity: 0.51, RGB: (210, 255, 10), Size: 15.097635984420776
Emotion: happy, Estimated Intensity: 0.95, RGB: (210, 255, 10), Size: 19.515161514282227
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.985564351081848
Emotion: happy, Estimated Intensity: 0.99, RGB: (210, 255, 10), Size: 19.87958550453186
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.99940514564514
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.977003931999207
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.995766282081604
Emotion: sad, Estimated Intensity: 0.93, RGB: (40, 0, 80), Size: 19.291406869888306
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.890751242637634
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.92208480834961
Emotion: sad, Estimated Intensity: 0.93, RGB: (40, 0, 80), Size: 19.329347610473633
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.926234483718872
Emotion: sad, Estimated Intensity: 0.98, RGB: (40, 0, 80), Size: 19.780762791633606
Emotion: sad, Estimated Intensity: 0.97, RGB: (40, 0, 80), Size: 19.69816565513611
Emotion: sad, Estimated Intensity: 0.96, RGB: (40, 0, 80), Size: 19.55235004425049
Emotion: angry, Estimated Intensity: 0.96, RGB: (255, 0, 0), Size: 19.622594118118286
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.99821126461029
Emotion: angry, Estimated Intensity: 0.97, RGB: (255, 0, 0), Size: 19.710859060287476
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.999327659606934
Emotion: angry, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 19.94507372379303
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.999836683273315
Emotion: angry, Estimated Intensity: 0.90, RGB: (255, 0, 0), Size: 19.045668840408325
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.978901743888855
Emotion: fearful, Estimated Intensity: 0.97, RGB: (127, 127, 127), Size: 19.746052026748657
Emotion: fearful, Estimated Intensity: 0.77, RGB: (127, 127, 127), Size: 17.722107768058777
Emotion: fearful, Estimated Intensity: 0.99, RGB: (127, 127, 127), Size: 19.870595932006836
Emotion: fearful, Estimated Intensity: 0.88, RGB: (127, 127, 127), Size: 18.79184603691101
Emotion: fearful, Estimated Intensity: 0.84, RGB: (127, 127, 127), Size: 18.36045503616333
Emotion: fearful, Estimated Intensity: 0.94, RGB: (127, 127, 127), Size: 19.356589317321777
